age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,weekday,is_weekend
32,self-employed,married,tertiary,no,266,no,yes,cellular,20,11,0,-1,0,unknown,0,3,False
30,services,married,secondary,no,586,yes,no,cellular,20,11,5,176,4,failure,0,3,False
52,entrepreneur,married,secondary,no,0,no,yes,cellular,20,11,1,-1,0,unknown,0,3,False
35,blue-collar,single,secondary,no,448,no,yes,cellular,20,11,5,-1,0,unknown,0,3,False
47,blue-collar,single,secondary,no,1976,no,yes,cellular,20,11,0,-1,0,unknown,0,3,False
33,blue-collar,married,primary,no,1416,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
54,blue-collar,divorced,secondary,no,615,no,yes,cellular,20,11,0,-1,0,unknown,0,3,False
32,blue-collar,divorced,secondary,no,658,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
34,blue-collar,single,secondary,no,79,no,yes,cellular,20,11,0,-1,0,unknown,0,3,False
33,self-employed,married,tertiary,no,3064,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
49,entrepreneur,married,tertiary,no,893,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
47,management,divorced,tertiary,no,0,no,yes,cellular,20,11,5,-1,0,unknown,0,3,False
53,entrepreneur,married,tertiary,no,0,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
51,admin.,married,secondary,no,1535,no,yes,cellular,20,11,0,-1,0,unknown,0,3,False
59,admin.,married,secondary,no,1473,no,no,telephone,20,11,0,-1,0,unknown,0,3,False
32,blue-collar,single,primary,no,36,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
50,blue-collar,married,primary,no,808,yes,no,cellular,20,11,2,-1,0,unknown,0,3,False
37,entrepreneur,married,tertiary,no,264,yes,yes,cellular,20,11,0,157,1,failure,0,3,False
56,management,married,tertiary,no,424,yes,yes,cellular,20,11,4,-1,0,unknown,0,3,False
35,blue-collar,married,secondary,no,450,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
30,blue-collar,married,secondary,no,501,yes,yes,cellular,20,11,0,177,1,failure,1,3,False
38,self-employed,married,secondary,no,215,yes,no,cellular,20,11,0,167,1,failure,0,3,False
31,technician,married,secondary,no,503,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
30,technician,single,secondary,no,2153,no,no,telephone,20,11,0,-1,0,unknown,0,3,False
34,entrepreneur,married,secondary,no,455,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
35,technician,divorced,secondary,no,127,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
56,technician,divorced,tertiary,no,401,yes,no,telephone,20,11,0,-1,0,unknown,0,3,False
30,blue-collar,married,secondary,no,2289,yes,yes,cellular,20,11,0,-1,0,unknown,0,3,False
54,management,married,primary,no,1691,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
33,entrepreneur,married,primary,no,2339,yes,yes,cellular,20,11,0,-1,0,unknown,0,3,False
41,admin.,married,secondary,no,683,no,yes,cellular,20,11,0,-1,0,unknown,0,3,False
38,blue-collar,married,primary,no,433,no,no,cellular,20,11,1,136,3,failure,0,3,False
52,blue-collar,divorced,primary,no,0,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
40,management,married,tertiary,no,196,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
34,services,divorced,secondary,no,797,yes,no,cellular,20,11,0,126,1,failure,0,3,False
34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
31,technician,married,secondary,no,450,no,yes,cellular,20,11,1,129,4,failure,0,3,False
57,management,married,tertiary,no,412,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
47,services,married,secondary,no,1315,no,no,cellular,20,11,3,-1,0,unknown,1,3,False
39,blue-collar,single,secondary,no,519,yes,yes,cellular,20,11,0,155,14,failure,0,3,False
31,entrepreneur,married,secondary,no,1539,yes,yes,cellular,20,11,5,177,9,failure,0,3,False
32,entrepreneur,married,tertiary,no,3192,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
33,entrepreneur,married,tertiary,no,0,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
52,entrepreneur,married,tertiary,no,1115,yes,no,cellular,20,11,0,164,2,failure,0,3,False
40,self-employed,married,tertiary,no,1604,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
33,blue-collar,married,secondary,no,2254,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
30,services,married,primary,no,1015,yes,no,cellular,20,11,0,113,8,failure,0,3,False
37,technician,married,tertiary,no,0,no,no,cellular,20,11,2,-1,0,unknown,0,3,False
30,management,single,tertiary,no,2766,yes,yes,cellular,20,11,0,-1,0,unknown,0,3,False
39,admin.,single,secondary,no,782,yes,no,cellular,20,11,2,-1,0,unknown,0,3,False
47,technician,married,tertiary,no,-744,yes,yes,cellular,20,11,0,-1,0,unknown,0,3,False
44,management,married,secondary,no,1103,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
39,blue-collar,single,primary,no,3384,yes,no,telephone,20,11,0,-1,0,unknown,0,3,False
31,self-employed,married,secondary,no,0,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
50,self-employed,married,secondary,no,1878,yes,yes,cellular,20,11,1,181,11,failure,0,3,False
30,self-employed,married,secondary,no,2153,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
31,self-employed,single,secondary,no,1086,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
57,entrepreneur,married,secondary,no,1888,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
31,blue-collar,married,secondary,no,268,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
41,blue-collar,single,secondary,no,98,no,yes,cellular,20,11,0,122,6,failure,0,3,False
31,technician,married,secondary,no,54,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
48,management,married,primary,no,3230,yes,no,telephone,20,11,2,-1,0,unknown,0,3,False
31,blue-collar,single,tertiary,no,328,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
37,blue-collar,married,secondary,no,693,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
46,technician,married,tertiary,no,0,no,no,cellular,20,11,0,167,1,failure,1,3,False
37,admin.,single,secondary,no,862,no,no,cellular,20,11,0,122,2,failure,0,3,False
46,technician,married,secondary,no,1,no,yes,cellular,20,11,0,-1,0,unknown,0,3,False
41,technician,married,secondary,no,1539,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
55,technician,married,secondary,no,361,yes,yes,cellular,20,11,1,-1,0,unknown,0,3,False
56,technician,married,secondary,no,23,no,no,cellular,20,11,2,-1,0,unknown,1,3,False
44,services,married,secondary,no,-230,yes,yes,cellular,20,11,0,177,1,failure,0,3,False
34,services,single,secondary,no,16,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
36,unemployed,married,secondary,no,-872,yes,yes,cellular,20,11,0,183,1,failure,0,3,False
35,blue-collar,married,secondary,no,667,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
32,blue-collar,married,secondary,no,305,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
50,blue-collar,married,primary,no,2590,yes,no,telephone,20,11,1,195,6,failure,0,3,False
30,self-employed,single,tertiary,no,-174,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
30,technician,single,secondary,no,925,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
32,blue-collar,single,secondary,no,3201,yes,no,cellular,20,11,0,178,5,failure,0,3,False
39,unemployed,single,tertiary,no,7,yes,no,cellular,20,11,3,-1,0,unknown,1,3,False
30,technician,single,tertiary,no,3086,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
33,technician,married,secondary,no,1434,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
33,student,single,tertiary,no,2904,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
34,management,married,tertiary,no,273,yes,no,cellular,20,11,0,188,1,success,0,3,False
31,management,married,tertiary,no,10,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
36,management,married,tertiary,no,0,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
35,technician,single,secondary,no,-476,yes,no,cellular,20,11,5,177,4,failure,0,3,False
51,blue-collar,divorced,secondary,yes,56,yes,yes,cellular,20,11,1,-1,0,unknown,0,3,False
32,blue-collar,married,secondary,no,3166,yes,no,cellular,20,11,2,-1,0,unknown,0,3,False
36,blue-collar,single,secondary,no,2235,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
30,services,divorced,secondary,no,78,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
30,blue-collar,married,secondary,no,399,no,yes,cellular,20,11,1,-1,0,unknown,0,3,False
51,blue-collar,married,primary,no,3185,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
47,management,married,tertiary,no,186,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
50,management,married,secondary,yes,421,no,no,cellular,20,11,4,-1,0,unknown,0,3,False
39,management,married,tertiary,no,225,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
33,admin.,single,secondary,no,-281,yes,yes,cellular,20,11,0,-1,0,unknown,0,3,False
49,self-employed,married,tertiary,no,2143,no,no,cellular,20,11,2,-1,0,unknown,0,3,False
46,technician,single,tertiary,no,628,no,no,cellular,20,11,4,-1,0,unknown,0,3,False
37,technician,single,secondary,no,-272,no,yes,cellular,20,11,2,139,6,failure,0,3,False
45,self-employed,married,secondary,no,7,no,no,cellular,20,11,0,-1,0,unknown,1,3,False
42,services,married,secondary,no,2145,no,no,cellular,20,11,2,-1,0,unknown,0,3,False
32,blue-collar,married,secondary,no,5,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
42,blue-collar,single,secondary,no,985,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
32,management,single,tertiary,no,999,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
39,blue-collar,single,secondary,no,369,no,yes,cellular,20,11,0,-1,0,unknown,0,3,False
32,services,single,secondary,no,2478,no,yes,cellular,20,11,0,-1,0,unknown,0,3,False
53,blue-collar,married,primary,no,421,yes,no,cellular,20,11,0,-1,0,unknown,1,3,False
33,blue-collar,married,primary,no,261,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
37,management,married,tertiary,no,1060,no,no,cellular,20,11,2,-1,0,unknown,0,3,False
56,management,married,tertiary,no,1803,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
33,technician,divorced,secondary,no,557,yes,no,cellular,20,11,0,91,1,failure,0,3,False
33,blue-collar,single,primary,no,785,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
38,entrepreneur,married,secondary,no,868,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
47,blue-collar,married,primary,no,2,yes,yes,cellular,20,11,3,190,1,failure,0,3,False
54,management,divorced,secondary,no,300,yes,no,cellular,20,11,1,-1,0,unknown,1,3,False
33,admin.,married,secondary,no,2711,no,no,cellular,20,11,0,104,1,failure,0,3,False
31,management,single,tertiary,no,16,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
48,entrepreneur,married,primary,no,2675,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
31,housemaid,married,secondary,no,592,no,yes,cellular,20,11,0,-1,0,unknown,0,3,False
39,management,married,tertiary,no,1209,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
32,technician,single,tertiary,no,514,yes,yes,cellular,20,11,0,-1,0,unknown,0,3,False
57,management,married,tertiary,no,1172,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
52,unemployed,married,secondary,no,105,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
38,services,divorced,primary,no,0,yes,no,cellular,20,11,0,155,2,failure,0,3,False
40,management,married,tertiary,no,2243,no,no,cellular,20,11,3,-1,0,unknown,0,3,False
34,admin.,single,secondary,no,2677,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
55,admin.,married,secondary,no,1102,yes,no,cellular,20,11,0,189,2,failure,0,3,False
51,blue-collar,married,secondary,no,575,no,yes,cellular,20,11,0,-1,0,unknown,0,3,False
37,entrepreneur,married,secondary,no,3,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
30,admin.,married,secondary,no,1794,no,no,cellular,20,11,0,-1,0,unknown,1,3,False
35,blue-collar,single,primary,no,258,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
36,management,single,tertiary,no,2032,no,yes,cellular,20,11,0,-1,0,unknown,1,3,False
36,management,single,tertiary,no,2685,no,yes,cellular,20,11,1,-1,0,unknown,0,3,False
43,management,married,tertiary,no,1646,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
32,blue-collar,married,primary,no,726,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
46,management,married,tertiary,no,197,no,no,cellular,20,11,3,-1,0,unknown,0,3,False
31,student,single,tertiary,no,307,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
31,blue-collar,married,secondary,no,2591,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
34,self-employed,married,tertiary,no,1545,yes,no,cellular,20,11,0,183,2,failure,0,3,False
32,admin.,married,secondary,no,2555,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
33,blue-collar,married,secondary,no,53,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
40,blue-collar,married,primary,no,60,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
33,management,married,tertiary,no,3401,no,no,cellular,20,11,0,-1,0,unknown,1,3,False
38,blue-collar,married,primary,no,1327,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
38,entrepreneur,married,tertiary,no,1110,yes,no,cellular,20,11,1,183,2,failure,1,3,False
41,blue-collar,married,primary,no,875,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
30,self-employed,married,tertiary,no,1930,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
51,technician,married,secondary,no,-153,no,no,cellular,20,11,1,92,4,failure,0,3,False
39,management,married,tertiary,no,2450,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
31,entrepreneur,single,tertiary,no,627,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
46,admin.,married,secondary,no,2869,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
36,management,married,secondary,no,0,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
57,services,married,secondary,no,1556,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
37,entrepreneur,married,tertiary,no,836,yes,no,cellular,20,11,0,177,2,failure,0,3,False
32,services,married,secondary,no,983,yes,no,cellular,20,11,1,133,1,failure,1,3,False
48,management,married,tertiary,no,1348,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
34,management,single,tertiary,no,3035,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
31,entrepreneur,single,secondary,no,0,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
30,management,single,tertiary,no,1456,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
34,blue-collar,married,secondary,no,1979,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
34,technician,single,tertiary,no,2283,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
31,self-employed,single,tertiary,yes,-282,yes,no,cellular,20,11,2,-1,0,unknown,0,3,False
59,technician,divorced,secondary,no,2396,no,no,cellular,20,11,0,-1,0,unknown,1,3,False
38,blue-collar,married,secondary,no,0,no,no,cellular,20,11,2,-1,0,unknown,0,3,False
33,self-employed,single,tertiary,no,1354,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
40,unemployed,divorced,secondary,no,452,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
37,self-employed,married,tertiary,no,1624,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
42,blue-collar,married,primary,no,2906,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
35,blue-collar,divorced,secondary,no,3102,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
33,student,single,tertiary,no,3404,yes,no,cellular,20,11,1,171,3,failure,0,3,False
53,unemployed,married,secondary,no,1561,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
49,admin.,divorced,secondary,no,502,yes,no,cellular,20,11,4,-1,0,unknown,0,3,False
34,management,married,secondary,no,56,yes,no,cellular,20,11,2,183,1,failure,0,3,False
32,admin.,single,secondary,no,781,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
59,management,married,secondary,no,1083,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
41,management,married,tertiary,no,60,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
35,admin.,single,secondary,no,0,yes,yes,telephone,20,11,2,-1,0,unknown,0,3,False
43,management,married,primary,no,0,yes,yes,cellular,20,11,2,-1,0,unknown,0,3,False
30,technician,single,secondary,no,782,yes,yes,cellular,20,11,3,-1,0,unknown,0,3,False
33,self-employed,married,tertiary,no,631,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
37,blue-collar,single,secondary,no,1184,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
54,management,married,secondary,no,1660,no,no,cellular,20,11,2,-1,0,unknown,0,3,False
59,retired,married,secondary,no,644,no,no,telephone,20,11,1,-1,0,unknown,0,3,False
31,technician,single,tertiary,no,438,yes,no,cellular,20,11,0,100,2,failure,0,3,False
39,services,divorced,secondary,no,1957,yes,yes,cellular,20,11,0,-1,0,unknown,0,3,False
36,blue-collar,married,primary,no,21,no,no,telephone,20,11,0,-1,0,unknown,0,3,False
38,admin.,single,secondary,no,-23,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
37,unemployed,married,secondary,no,459,no,no,cellular,20,11,3,-1,0,unknown,0,3,False
31,blue-collar,married,secondary,no,1515,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
35,technician,married,secondary,no,410,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
30,self-employed,single,tertiary,no,1259,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
32,admin.,married,secondary,no,901,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
31,technician,married,secondary,no,40,yes,no,cellular,20,11,1,-1,0,unknown,0,3,False
31,admin.,married,secondary,no,782,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
45,technician,married,secondary,no,999,yes,no,cellular,20,11,5,188,2,failure,0,3,False
57,self-employed,married,tertiary,no,3012,no,no,telephone,20,11,3,-1,0,unknown,0,3,False
38,technician,married,secondary,no,1696,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
30,admin.,single,tertiary,no,732,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
43,management,married,tertiary,no,28,yes,no,cellular,20,11,0,-1,0,unknown,0,3,False
39,management,divorced,tertiary,no,155,yes,no,cellular,20,11,5,153,26,failure,0,3,False
39,entrepreneur,divorced,tertiary,no,966,yes,yes,cellular,20,11,0,-1,0,unknown,0,3,False
35,services,single,secondary,no,2467,no,no,cellular,20,11,4,-1,0,unknown,0,3,False
43,management,divorced,tertiary,no,0,no,no,cellular,20,11,1,-1,0,unknown,0,3,False
44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,11,0,189,2,failure,0,3,False
37,technician,married,secondary,no,1016,yes,yes,cellular,20,11,2,8,1,failure,0,3,False
38,management,married,tertiary,no,0,yes,no,telephone,20,11,1,-1,0,unknown,0,3,False
38,blue-collar,married,primary,no,3289,no,no,cellular,20,11,1,164,2,failure,0,3,False
36,admin.,married,secondary,no,1954,yes,yes,cellular,20,11,1,174,3,failure,0,3,False
33,blue-collar,single,tertiary,no,129,yes,yes,cellular,20,11,0,-1,0,unknown,0,3,False
46,admin.,divorced,secondary,no,2087,no,no,cellular,20,11,2,-1,0,unknown,1,3,False
45,self-employed,married,tertiary,no,-497,yes,yes,cellular,20,11,0,-1,0,unknown,0,3,False
37,blue-collar,single,primary,no,315,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
43,management,married,tertiary,no,2886,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
32,blue-collar,single,primary,no,121,yes,no,cellular,20,11,0,-1,0,unknown,1,3,False
31,services,single,secondary,no,1987,yes,no,telephone,20,11,1,-1,0,unknown,0,3,False
50,technician,married,tertiary,no,3117,no,no,cellular,20,11,1,164,1,failure,0,3,False
30,services,single,secondary,no,370,no,no,cellular,20,11,0,-1,0,unknown,0,3,False
